Strategy: Price moved. Canceling orders for requote if open orders. Current open orders=0 and current mid bucket=24
Strategy: Calculated quotes: bid=0.23, ask=0.25 and best bid=0.23, best ask=0.25 should requote=true open orders=0 yes_token=55998363602002924667053814952841858738004742857803945859381533344522326498583
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.14, best ask=0.23 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Canceled all orders
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.14, best ask=0.23 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.14, best ask=0.23 last mid bucket=Some(19)
Exec: Canceled all orders
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.14, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.14, best ask=0.23 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.23 last mid bucket=Some(19)
Strategy: Price moved. Canceling orders for requote if open orders. Current open orders=0 and current mid bucket=20
Strategy: Calculated quotes: bid=0.16, ask=0.23 and best bid=0.16, best ask=0.23 should requote=true open orders=0 yes_token=55998363602002924667053814952841858738004742857803945859381533344522326498583
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.16, best ask=0.23 last mid bucket=Some(20)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.17, best ask=0.23 last mid bucket=Some(20)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.17, best ask=0.23 last mid bucket=Some(20)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.17, best ask=0.23 last mid bucket=Some(20)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.17, best ask=0.23 last mid bucket=Some(20)
Strategy: Price moved. Canceling orders for requote if open orders. Current open orders=0 and current mid bucket=19
Strategy: Calculated quotes: bid=0.15, ask=0.23 and best bid=0.15, best ask=0.23 should requote=true open orders=0 yes_token=55998363602002924667053814952841858738004742857803945859381533344522326498583
Strategy: Price moved. Canceling orders for requote if open orders. Current open orders=0 and current mid bucket=20
Strategy: Calculated quotes: bid=0.17, ask=0.23 and best bid=0.17, best ask=0.23 should requote=true open orders=0 yes_token=55998363602002924667053814952841858738004742857803945859381533344522326498583
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.17, best ask=0.23 last mid bucket=Some(20)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=20, best bid=0.17, best ask=0.22 last mid bucket=Some(20)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price moved. Canceling orders for requote if open orders. Current open orders=0 and current mid bucket=19
Strategy: Calculated quotes: bid=0.15, ask=0.22 and best bid=0.15, best ask=0.22 should requote=true open orders=0 yes_token=55998363602002924667053814952841858738004742857803945859381533344522326498583
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Exec: Posted order: Object {"error": String("not enough balance / allowance")}
Exec: Order did not go through - no order ID returned. Response: Object {"error": String("not enough balance / allowance")}
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=19, best bid=0.15, best ask=0.22 last mid bucket=Some(19)
